"_id","_labels","date","dob","id","name","shortName","stage","year","_start","_end","_type","minute","minuteOn","penaltyScore","score","type"
,,,,,,,,,"17","2456","PLAYED_IN","","","0","2",""
,,,,,,,,,"18","2457","PLAYED_IN","","","","1",""
,,,,,,,,,"30","2458","PLAYED_IN","","","","0",""
,,,,,,,,,"42","2459","PLAYED_IN","","","","1",""
,,,,,,,,,"26","2460","PLAYED_IN","","","0","2",""
,,,,,,,,,"18","2461","PLAYED_IN","","","","1",""
,,,,,,,,,"20","2462","PLAYED_IN","","","0","2",""
,,,,,,,,,"11","2463","PLAYED_IN","","","0","1",""
,,,,,,,,,"37","2464","PLAYED_IN","","","","1",""
,,,,,,,,,"37","2465","PLAYED_IN","","","","1",""
,,,,,,,,,"10","2466","PLAYED_IN","","","0","4",""
,,,,,,,,,"34","2467","PLAYED_IN","","","0","0",""
,,,,,,,,,"26","2468","PLAYED_IN","","","0","0",""
,,,,,,,,,"37","2469","PLAYED_IN","","","","0",""
,,,,,,,,,"20","2470","PLAYED_IN","","","1","2",""
,,,,,,,,,"18","2471","PLAYED_IN","","","","2",""
,,,,,,,,,"24","2472","PLAYED_IN","","","","0",""
,,,,,,,,,"15","2473","PLAYED_IN","","","","3",""
,,,,,,,,,"29","2474","PLAYED_IN","","","0","0",""
,,,,,,,,,"17","2475","PLAYED_IN","","","0","0",""
,,,,,,,,,"17","2476","PLAYED_IN","","","","2",""
,,,,,,,,,"39","2477","PLAYED_IN","","","","3",""
,,,,,,,,,"38","2478","PLAYED_IN","","","","2",""
,,,,,,,,,"20","2479","PLAYED_IN","","","","3",""
,,,,,,,,,"18","2480","PLAYED_IN","","","","1",""
,,,,,,,,,"27","2481","PLAYED_IN","","","0","0",""
,,,,,,,,,"18","2482","PLAYED_IN","","","","1",""
,,,,,,,,,"20","2483","PLAYED_IN","","","","3",""
,,,,,,,,,"37","2484","PLAYED_IN","","","","0",""
,,,,,,,,,"43","2485","PLAYED_IN","","","","1",""
,,,,,,,,,"90","2202","SCORED_GOAL","23'","","","",""
,,,,,,,,,"62","2203","SCORED_GOAL","3'","","","",""
,,,,,,,,,"62","2203","SCORED_GOAL","12'","","","",""
,,,,,,,,,"418","2203","SCORED_GOAL","29'","","","",""
,,,,,,,,,"59","2203","SCORED_GOAL","35'","","","",""
,,,,,,,,,"418","2203","SCORED_GOAL","42'","","","",""
,,,,,,,,,"418","2203","SCORED_GOAL","50'","","","",""
,,,,,,,,,"62","2203","SCORED_GOAL","90'+1'","","","",""
,,,,,,,,,"1168","2204","SCORED_GOAL","14'","","","",""
,,,,,,,,,"561","2204","SCORED_GOAL","56'","","","",""
,,,,,,,,,"1214","2205","SCORED_GOAL","15'","","","",""
,,,,,,,,,"1214","2205","SCORED_GOAL","40'","","","",""
,,,,,,,,,"1355","2205","SCORED_GOAL","42'","","","",""
,,,,,,,,,"384","2207","SCORED_GOAL","82'","","","",""
,,,,,,,,,"418","2208","SCORED_GOAL","3'","","","",""
,,,,,,,,,"418","2208","SCORED_GOAL","63'","","","",""
,,,,,,,,,"54","2209","SCORED_GOAL","14'","","","",""
,,,,,,,,,"59","2209","SCORED_GOAL","55'","","","",""
,,,,,,,,,"59","2209","SCORED_GOAL","62'","","","",""
,,,,,,,,,"1004","2210","SCORED_GOAL","7'","","","",""
,,,,,,,,,"1001","2210","SCORED_GOAL","47'","","","",""
,,,,,,,,,"262","2210","SCORED_GOAL","50'","","","",""
,,,,,,,,,"1018","2212","SCORED_GOAL","68'","","","",""
,,,,,,,,,"1005","2213","SCORED_GOAL","22'","","","",""
,,,,,,,,,"78","2214","SCORED_GOAL","23'","","","",""
,,,,,,,,,"919","2214","SCORED_GOAL","35'","","","",""
,,,,,,,,,"919","2214","SCORED_GOAL","77'","","","",""
,,,,,,,,,"1488","2214","SCORED_GOAL","87'","","","",""
,,,,,,,,,"881","2215","SCORED_GOAL","9'","","","",""
,,,,,,,,,"877","2215","SCORED_GOAL","35'","","","",""
,,,,,,,,,"877","2215","SCORED_GOAL","45'+2'","","","",""
,,,,,,,,,"1458","2215","SCORED_GOAL","85'","","","",""
,,,,,,,,,"1039","2216","SCORED_GOAL","14'","","","",""
,,,,,,,,,"354","2216","SCORED_GOAL","65'","","","",""
,,,,,,,,,"561","2217","SCORED_GOAL","32'","","","",""
,,,,,,,,,"561","2217","SCORED_GOAL","38'","","","",""
,,,,,,,,,"557","2217","SCORED_GOAL","49'","","","",""
,,,,,,,,,"1728","2218","SCORED_GOAL","69'","","","",""
,,,,,,,,,"1728","2218","SCORED_GOAL","82'","","","",""
,,,,,,,,,"2113","2218","SCORED_GOAL","89'","","","",""
,,,,,,,,,"76","2219","SCORED_GOAL","52'","","","",""
,,,,,,,,,"81","2219","SCORED_GOAL","86'","","","",""
,,,,,,,,,"1244","2221","SCORED_GOAL","13'","","","",""
,,,,,,,,,"654","2221","SCORED_GOAL","74'","","","",""
,,,,,,,,,"560","2222","SCORED_GOAL","4'","","","",""
,,,,,,,,,"557","2222","SCORED_GOAL","12'","","","",""
,,,,,,,,,"560","2222","SCORED_GOAL","21'","","","",""
,,,,,,,,,"562","2222","SCORED_GOAL","71'","","","",""
,,,,,,,,,"1177","2222","SCORED_GOAL","84'","","","",""
,,,,,,,,,"562","2222","SCORED_GOAL","89'","","","",""
,,,,,,,,,"560","2222","SCORED_GOAL","90'+3'","","","",""
,,,,,,,,,"493","2223","SCORED_GOAL","34'","","","",""
,,,,,,,,,"493","2223","SCORED_GOAL","39'","","","",""
,,,,,,,,,"212","2225","SCORED_GOAL","14'","","","",""
,,,,,,,,,"214","2225","SCORED_GOAL","28'","","","",""
,,,,,,,,,"214","2225","SCORED_GOAL","33'","","","",""
,,,,,,,,,"1619","2225","SCORED_GOAL","67'","","","",""
,,,,,,,,,"877","2226","SCORED_GOAL","81'","","","",""
,,,,,,,,,"918","2227","SCORED_GOAL","20'","","","",""
,,,,,,,,,"1495","2227","SCORED_GOAL","27'","","","",""
,,,,,,,,,"1927","2227","SCORED_GOAL","82'","","","",""
,,,,,,,,,"579","2229","SCORED_GOAL","74'","","","",""
,,,,,,,,,"1066","2230","SCORED_GOAL","53'","","","",""
,,,,,,,,,"1072","2230","SCORED_GOAL","75'","","","",""
,,,,,,,,,"139","2232","SCORED_GOAL","30'","","","",""
,,,,,,,,,"143","2232","SCORED_GOAL","50'","","","",""
,,,,,,,,,"141","2232","SCORED_GOAL","88'","","","",""
,,,,,,,,,"566","2233","SCORED_GOAL","47'","","","",""
,,,,,,,,,"565","2233","SCORED_GOAL","66'","","","",""
,,,,,,,,,"76","2234","SCORED_GOAL","8'","","","",""
,,,,,,,,,"454","2234","SCORED_GOAL","46'","","","",""
,,,,,,,,,"450","2234","SCORED_GOAL","58'","","","",""
,,,,,,,,,"62","2235","SCORED_GOAL","7'","","","",""
,,,,,,,,,"509","2236","SCORED_GOAL","39'","","","",""
,,,,,,,,,"509","2236","SCORED_GOAL","51'","","","",""
,,,,,,,,,"512","2236","SCORED_GOAL","73'","","","",""
,,,,,,,,,"553","2237","SCORED_GOAL","28'","","","",""
,,,,,,,,,"562","2237","SCORED_GOAL","68'","","","",""
,,,,,,,,,"673","2238","SCORED_GOAL","6'","","","",""
,,,,,,,,,"673","2238","SCORED_GOAL","12'","","","",""
,,,,,,,,,"676","2238","SCORED_GOAL","47'","","","",""
,,,,,,,,,"409","2238","SCORED_GOAL","65'","","","",""
,,,,,,,,,"675","2238","SCORED_GOAL","89'","","","",""
,,,,,,,,,"398","2239","SCORED_GOAL","11'","","","",""
,,,,,,,,,"1069","2239","SCORED_GOAL","49'","","","",""
,,,,,,,,,"400","2239","SCORED_GOAL","56'","","","",""
,,,,,,,,,"1104","2240","SCORED_GOAL","19'","","","",""
,,,,,,,,,"78","2241","SCORED_GOAL","5'","","","",""
,,,,,,,,,"1539","2242","SCORED_GOAL","40'","","","",""
,,,,,,,,,"1527","2242","SCORED_GOAL","59'","","","",""
,,,,,,,,,"214","2243","SCORED_GOAL","31'","","","",""
,,,,,,,,,"2035","2243","SCORED_GOAL","120'+3'","","","",""
,,,,,,,,,"2032","2243","SCORED_GOAL","120'+5'","","","",""
,,,,,,,,,"981","2243","SCORED_GOAL","120'+7'","","","",""
,,,,,,,,,"2030","2243","SCORED_GOAL","120'+8'","","","",""
,,,,,,,,,"579","2246","SCORED_GOAL","32'","","","",""
,,,,,,,,,"62","2247","SCORED_GOAL","90'+1'","","","",""
,,,,,,,,,"192","2248","SCORED_GOAL","56'","","","",""
,,,,,,,,,"192","2248","SCORED_GOAL","79'","","","",""
,,,,,,,,,"541","2248","SCORED_GOAL","81'","","","",""
,,,,,,,,,"1343","2249","SCORED_GOAL","22'","","","",""
,,,,,,,,,"1179","2249","SCORED_GOAL","67'","","","",""
,,,,,,,,,"1168","2249","SCORED_GOAL","96'","","","",""
,,,,,,,,,"1753","2250","SCORED_GOAL","70'","","","",""
,,,,,,,,,"509","2251","SCORED_GOAL","37'","","","",""
,,,,,,,,,"1128","2251","SCORED_GOAL","76'","","","",""
,,,,,,,,,"306","2253","SCORED_GOAL","22'","","","",""
,,,,,,,,,"611","2255","SCORED_GOAL","74'","","","",""
,,,,,,,,,"889","2256","SCORED_GOAL","3'","","","",""
,,,,,,,,,"884","2256","SCORED_GOAL","7'","","","",""
,,,,,,,,,"889","2256","SCORED_GOAL","47'","","","",""
,,,,,,,,,"1355","2257","SCORED_GOAL","25'","","","",""
,,,,,,,,,"454","2258","SCORED_GOAL","39'","","","",""
,,,,,,,,,"750","2258","SCORED_GOAL","47'","","","",""
,,,,,,,,,"76","2258","SCORED_GOAL","75'","","","",""
,,,,,,,,,"85","2258","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"1156","2259","SCORED_GOAL","7'","","","",""
,,,,,,,,,"1075","2259","SCORED_GOAL","11'","","","",""
,,,,,,,,,"1154","2259","SCORED_GOAL","29'","","","",""
,,,,,,,,,"1163","2259","SCORED_GOAL","43'","","","",""
,,,,,,,,,"676","2261","SCORED_GOAL","5'","","","",""
,,,,,,,,,"674","2261","SCORED_GOAL","80'","","","",""
,,,,,,,,,"190","2262","SCORED_GOAL","28'","","","",""
,,,,,,,,,"977","2262","SCORED_GOAL","81'","","","",""
,,,,,,,,,"961","2263","SCORED_GOAL","18'","","","",""
,,,,,,,,,"169","2263","SCORED_GOAL","59'","","","",""
,,,,,,,,,"961","2263","SCORED_GOAL","63'","","","",""
,,,,,,,,,"1702","2265","SCORED_GOAL","41'","","","",""
,,,,,,,,,"1706","2265","SCORED_GOAL","48'","","","",""
,,,,,,,,,"1702","2265","SCORED_GOAL","85'","","","",""
,,,,,,,,,"54","2266","SCORED_GOAL","21'","","","",""
,,,,,,,,,"50","2266","SCORED_GOAL","46'","","","",""
,,,,,,,,,"54","2266","SCORED_GOAL","47'","","","",""
,,,,,,,,,"416","2267","SCORED_GOAL","4'","","","",""
,,,,,,,,,"416","2267","SCORED_GOAL","22'","","","",""
,,,,,,,,,"414","2267","SCORED_GOAL","35'","","","",""
,,,,,,,,,"418","2267","SCORED_GOAL","104'","","","",""
,,,,,,,,,"1699","2269","SCORED_GOAL","54'","","","",""
,,,,,,,,,"2103","2269","SCORED_GOAL","75'","","","",""
,,,,,,,,,"585","2270","SCORED_GOAL","38'","","","",""
,,,,,,,,,"734","2271","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"52","2272","SCORED_GOAL","4'","","","",""
,,,,,,,,,"54","2272","SCORED_GOAL","23'","","","",""
,,,,,,,,,"55","2272","SCORED_GOAL","75'","","","",""
,,,,,,,,,"598","2275","SCORED_GOAL","76'","","","",""
,,,,,,,,,"1041","2276","SCORED_GOAL","14'","","","",""
,,,,,,,,,"1039","2276","SCORED_GOAL","45'+4'","","","",""
,,,,,,,,,"1772","2276","SCORED_GOAL","58'","","","",""
,,,,,,,,,"638","2280","SCORED_GOAL","12'","","","",""
,,,,,,,,,"329","2280","SCORED_GOAL","25'","","","",""
,,,,,,,,,"1214","2280","SCORED_GOAL","37'","","","",""
,,,,,,,,,"638","2280","SCORED_GOAL","48'","","","",""
,,,,,,,,,"1216","2280","SCORED_GOAL","86'","","","",""
,,,,,,,,,"1421","2283","SCORED_GOAL","43'","","","",""
,,,,,,,,,"508","2285","SCORED_GOAL","17'","","","",""
,,,,,,,,,"510","2285","SCORED_GOAL","69'","","","",""
,,,,,,,,,"1154","2287","SCORED_GOAL","65'","","","",""
,,,,,,,,,"1335","2287","SCORED_GOAL","71'","","","",""
,,,,,,,,,"52","2288","SCORED_GOAL","32'","","","",""
,,,,,,,,,"54","2288","SCORED_GOAL","52'","","","",""
,,,,,,,,,"1819","2289","SCORED_GOAL","23'","","","",""
,,,,,,,,,"673","2291","SCORED_GOAL","20'","","","",""
,,,,,,,,,"679","2291","SCORED_GOAL","23'","","","",""
,,,,,,,,,"402","2291","SCORED_GOAL","32'","","","",""
,,,,,,,,,"674","2291","SCORED_GOAL","39'","","","",""
,,,,,,,,,"676","2291","SCORED_GOAL","42'","","","",""
,,,,,,,,,"679","2291","SCORED_GOAL","83'","","","",""
,,,,,,,,,"1911","2292","SCORED_GOAL","46'","","","",""
,,,,,,,,,"881","2292","SCORED_GOAL","72'","","","",""
,,,,,,,,,"54","2293","SCORED_GOAL","42'","","","",""
,,,,,,,,,"55","2293","SCORED_GOAL","47'","","","",""
,,,,,,,,,"55","2293","SCORED_GOAL","48'","","","",""
,,,,,,,,,"54","2293","SCORED_GOAL","70'","","","",""
,,,,,,,,,"1308","2294","SCORED_GOAL","22'","","","",""
,,,,,,,,,"510","2294","SCORED_GOAL","45'","","","",""
,,,,,,,,,"510","2294","SCORED_GOAL","50'","","","",""
,,,,,,,,,"1130","2294","SCORED_GOAL","75'","","","",""
,,,,,,,,,"200","2296","SCORED_GOAL","30'","","","",""
,,,,,,,,,"970","2296","SCORED_GOAL","59'","","","",""
,,,,,,,,,"2005","2297","SCORED_GOAL","55'","","","",""
,,,,,,,,,"459","2298","SCORED_GOAL","10'","","","",""
,,,,,,,,,"75","2298","SCORED_GOAL","45'+1'","","","",""
,,,,,,,,,"84","2298","SCORED_GOAL","49'","","","",""
,,,,,,,,,"459","2298","SCORED_GOAL","57'","","","",""
,,,,,,,,,"77","2298","SCORED_GOAL","89'","","","",""
,,,,,,,,,"459","2298","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"1911","2299","SCORED_GOAL","52'","","","",""
,,,,,,,,,"1458","2299","SCORED_GOAL","107'","","","",""
,,,,,,,,,"948","2300","SCORED_GOAL","17'","","","",""
,,,,,,,,,"193","2303","SCORED_GOAL","7'","","","",""
,,,,,,,,,"1728","2304","SCORED_GOAL","9'","","","",""
,,,,,,,,,"530","2305","SCORED_GOAL","64'","","","",""
,,,,,,,,,"664","2306","SCORED_GOAL","25'","","","",""
,,,,,,,,,"659","2306","SCORED_GOAL","81'","","","",""
,,,,,,,,,"557","2308","SCORED_GOAL","8'","","","",""
,,,,,,,,,"560","2308","SCORED_GOAL","36'","","","",""
,,,,,,,,,"565","2308","SCORED_GOAL","61'","","","",""
,,,,,,,,,"1067","2310","SCORED_GOAL","12'","","","",""
,,,,,,,,,"2148","2310","SCORED_GOAL","20'","","","",""
,,,,,,,,,"2147","2310","SCORED_GOAL","32'","","","",""
,,,,,,,,,"2146","2310","SCORED_GOAL","50'","","","",""
,,,,,,,,,"1067","2310","SCORED_GOAL","53'","","","",""
,,,,,,,,,"2146","2310","SCORED_GOAL","54'","","","",""
,,,,,,,,,"2148","2310","SCORED_GOAL","56'","","","",""
,,,,,,,,,"1067","2310","SCORED_GOAL","74'","","","",""
,,,,,,,,,"1069","2310","SCORED_GOAL","79'","","","",""
,,,,,,,,,"1067","2310","SCORED_GOAL","81'","","","",""
,,,,,,,,,"2150","2310","SCORED_GOAL","85'","","","",""
,,,,,,,,,"1067","2310","SCORED_GOAL","87'","","","",""
,,,,,,,,,"400","2310","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"1775","2311","SCORED_GOAL","62'","","","",""
,,,,,,,,,"409","2312","SCORED_GOAL","48'","","","",""
,,,,,,,,,"396","2312","SCORED_GOAL","57'","","","",""
,,,,,,,,,"402","2312","SCORED_GOAL","60'","","","",""
,,,,,,,,,"544","2313","SCORED_GOAL","65'","","","",""
,,,,,,,,,"1075","2313","SCORED_GOAL","80'","","","",""
,,,,,,,,,"544","2313","SCORED_GOAL","86'","","","",""
,,,,,,,,,"409","2314","SCORED_GOAL","50'","","","",""
,,,,,,,,,"398","2314","SCORED_GOAL","69'","","","",""
,,,,,,,,,"1154","2315","SCORED_GOAL","6'","","","",""
,,,,,,,,,"966","2316","SCORED_GOAL","23'","","","",""
,,,,,,,,,"1569","2316","SCORED_GOAL","37'","","","",""
,,,,,,,,,"1154","2317","SCORED_GOAL","66'","","","",""
,,,,,,,,,"1156","2317","SCORED_GOAL","88'","","","",""
,,,,,,,,,"513","2318","SCORED_GOAL","16'","","","",""
,,,,,,,,,"1753","2319","SCORED_GOAL","3'","","","",""
,,,,,,,,,"1757","2319","SCORED_GOAL","87'","","","",""
,,,,,,,,,"1920","2322","SCORED_GOAL","66'","","","",""
,,,,,,,,,"359","2323","SCORED_GOAL","10'","","","",""
,,,,,,,,,"351","2323","SCORED_GOAL","50'","","","",""
,,,,,,,,,"353","2323","SCORED_GOAL","64'","","","",""
,,,,,,,,,"353","2323","SCORED_GOAL","77'","","","",""
,,,,,,,,,"362","2323","SCORED_GOAL","90'","","","",""
,,,,,,,,,"299","2324","SCORED_GOAL","17'","","","",""
,,,,,,,,,"307","2324","SCORED_GOAL","21'","","","",""
,,,,,,,,,"1664","2325","SCORED_GOAL","48'","","","",""
,,,,,,,,,"2082","2325","SCORED_GOAL","79'","","","",""
,,,,,,,,,"221","2328","SCORED_GOAL","63'","","","",""
,,,,,,,,,"1570","2329","SCORED_GOAL","9'","","","",""
,,,,,,,,,"178","2329","SCORED_GOAL","77'","","","",""
,,,,,,,,,"654","2332","SCORED_GOAL","26'","","","",""
,,,,,,,,,"663","2332","SCORED_GOAL","60'","","","",""
,,,,,,,,,"1244","2332","SCORED_GOAL","77'","","","",""
,,,,,,,,,"919","2333","SCORED_GOAL","83'","","","",""
,,,,,,,,,"1069","2334","SCORED_GOAL","61'","","","",""
,,,,,,,,,"2148","2334","SCORED_GOAL","69'","","","",""
,,,,,,,,,"1660","2338","SCORED_GOAL","45'","","","",""
,,,,,,,,,"402","2339","SCORED_GOAL","27'","","","",""
,,,,,,,,,"676","2339","SCORED_GOAL","36'","","","",""
,,,,,,,,,"396","2339","SCORED_GOAL","78'","","","",""
,,,,,,,,,"54","2340","SCORED_GOAL","67'","","","",""
,,,,,,,,,"54","2340","SCORED_GOAL","91'","","","",""
,,,,,,,,,"623","2345","SCORED_GOAL","15'","","","",""
,,,,,,,,,"611","2345","SCORED_GOAL","39'","","","",""
,,,,,,,,,"618","2345","SCORED_GOAL","73'","","","",""
,,,,,,,,,"322","2346","SCORED_GOAL","61'","","","",""
,,,,,,,,,"326","2346","SCORED_GOAL","66'","","","",""
,,,,,,,,,"942","2348","SCORED_GOAL","32'","","","",""
,,,,,,,,,"976","2349","SCORED_GOAL","15'","","","",""
,,,,,,,,,"1003","2350","SCORED_GOAL","28'","","","",""
,,,,,,,,,"1003","2350","SCORED_GOAL","67'","","","",""
,,,,,,,,,"790","2351","SCORED_GOAL","75'","","","",""
,,,,,,,,,"1712","2352","SCORED_GOAL","86'","","","",""
,,,,,,,,,"286","2353","SCORED_GOAL","90'+1'","","","",""
,,,,,,,,,"76","2354","SCORED_GOAL","21'","","","",""
,,,,,,,,,"77","2354","SCORED_GOAL","87'","","","",""
,,,,,,,,,"1596","2355","SCORED_GOAL","52'","","","",""
,,,,,,,,,"1605","2355","SCORED_GOAL","77'","","","",""
,,,,,,,,,"1593","2356","SCORED_GOAL","29'","","","",""
,,,,,,,,,"1781","2356","SCORED_GOAL","75'","","","",""
,,,,,,,,,"779","2357","SCORED_GOAL","86'","","","",""
,,,,,,,,,"541","2357","SCORED_GOAL","79'","","","",""
,,,,,,,,,"817","2358","SCORED_GOAL","71'","","","",""
,,,,,,,,,"919","2359","SCORED_GOAL","2'","","","",""
,,,,,,,,,"919","2359","SCORED_GOAL","14'","","","",""
,,,,,,,,,"78","2359","SCORED_GOAL","28'","","","",""
,,,,,,,,,"919","2359","SCORED_GOAL","30'","","","",""
,,,,,,,,,"78","2359","SCORED_GOAL","34'","","","",""
,,,,,,,,,"78","2359","SCORED_GOAL","63'","","","",""
,,,,,,,,,"81","2359","SCORED_GOAL","70'","","","",""
,,,,,,,,,"1495","2359","SCORED_GOAL","74'","","","",""
,,,,,,,,,"74","2359","SCORED_GOAL","78'","","","",""
,,,,,,,,,"918","2359","SCORED_GOAL","84'","","","",""
,,,,,,,,,"455","2360","SCORED_GOAL","46'","","","",""
,,,,,,,,,"748","2360","SCORED_GOAL","98'","","","",""
,,,,,,,,,"2021","2361","SCORED_GOAL","78'","","","",""
,,,,,,,,,"147","2363","SCORED_GOAL","37'","","","",""
,,,,,,,,,"508","2363","SCORED_GOAL","56'","","","",""
,,,,,,,,,"1126","2364","SCORED_GOAL","20'","","","",""
,,,,,,,,,"510","2364","SCORED_GOAL","22'","","","",""
,,,,,,,,,"1310","2364","SCORED_GOAL","24'","","","",""
,,,,,,,,,"510","2364","SCORED_GOAL","60'","","","",""
,,,,,,,,,"85","2365","SCORED_GOAL","9'","","","",""
,,,,,,,,,"919","2365","SCORED_GOAL","41'","","","",""
,,,,,,,,,"1661","2366","SCORED_GOAL","51'","","","",""
,,,,,,,,,"989","2367","SCORED_GOAL","83'","","","",""
,,,,,,,,,"675","2368","SCORED_GOAL","69'","","","",""
,,,,,,,,,"677","2368","SCORED_GOAL","72'","","","",""
,,,,,,,,,"668","2368","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"1257","2368","SCORED_GOAL","90'+4'","","","",""
,,,,,,,,,"197","2369","SCORED_GOAL","10'","","","",""
,,,,,,,,,"976","2369","SCORED_GOAL","15'","","","",""
,,,,,,,,,"190","2369","SCORED_GOAL","51'","","","",""
,,,,,,,,,"1117","2370","SCORED_GOAL","34'","","","",""
,,,,,,,,,"454","2370","SCORED_GOAL","63'","","","",""
,,,,,,,,,"454","2374","SCORED_GOAL","61'","","","",""
,,,,,,,,,"175","2375","SCORED_GOAL","32'","","","",""
,,,,,,,,,"400","2376","SCORED_GOAL","68'","","","",""
,,,,,,,,,"1062","2376","SCORED_GOAL","83'","","","",""
,,,,,,,,,"1677","2378","SCORED_GOAL","33'","","","",""
,,,,,,,,,"1685","2378","SCORED_GOAL","35'","","","",""
,,,,,,,,,"1670","2378","SCORED_GOAL","43'","","","",""
,,,,,,,,,"1685","2378","SCORED_GOAL","72'","","","",""
,,,,,,,,,"1675","2378","SCORED_GOAL","78'","","","",""
,,,,,,,,,"1685","2378","SCORED_GOAL","90'+3'","","","",""
,,,,,,,,,"1126","2380","SCORED_GOAL","23'","","","",""
,,,,,,,,,"1132","2380","SCORED_GOAL","54'","","","",""
,,,,,,,,,"1132","2380","SCORED_GOAL","78'","","","",""
,,,,,,,,,"510","2380","SCORED_GOAL","90'+3'","","","",""
,,,,,,,,,"970","2381","SCORED_GOAL","6'","","","",""
,,,,,,,,,"1577","2381","SCORED_GOAL","19'","","","",""
,,,,,,,,,"2006","2381","SCORED_GOAL","42'","","","",""
,,,,,,,,,"2004","2381","SCORED_GOAL","81'","","","",""
,,,,,,,,,"1587","2381","SCORED_GOAL","90'+6'","","","",""
,,,,,,,,,"560","2382","SCORED_GOAL","51'","","","",""
,,,,,,,,,"562","2382","SCORED_GOAL","58'","","","",""
,,,,,,,,,"557","2382","SCORED_GOAL","72'","","","",""
,,,,,,,,,"90","2383","SCORED_GOAL","16'","","","",""
,,,,,,,,,"1117","2383","SCORED_GOAL","32'","","","",""
,,,,,,,,,"1117","2383","SCORED_GOAL","34'","","","",""
,,,,,,,,,"1284","2383","SCORED_GOAL","57'","","","",""
,,,,,,,,,"213","2384","SCORED_GOAL","53'","","","",""
,,,,,,,,,"265","2385","SCORED_GOAL","53'","","","",""
,,,,,,,,,"256","2385","SCORED_GOAL","90'+2'","","","",""
,,,,,,,,,"262","2386","SCORED_GOAL","4'","","","",""
,,,,,,,,,"74","2387","SCORED_GOAL","12'","","","",""
,,,,,,,,,"85","2387","SCORED_GOAL","17'","","","",""
,,,,,,,,,"74","2387","SCORED_GOAL","24'","","","",""
,,,,,,,,,"76","2387","SCORED_GOAL","29'","","","",""
,,,,,,,,,"76","2387","SCORED_GOAL","45'+1'","","","",""
,,,,,,,,,"77","2387","SCORED_GOAL","51'","","","",""
,,,,,,,,,"75","2387","SCORED_GOAL","57'","","","",""
,,,,,,,,,"76","2387","SCORED_GOAL","59'","","","",""
,,,,,,,,,"75","2387","SCORED_GOAL","70'","","","",""
,,,,,,,,,"75","2387","SCORED_GOAL","79'","","","",""
,,,,,,,,,"77","2387","SCORED_GOAL","90'+1'","","","",""
,,,,,,,,,"409","2389","SCORED_GOAL","24'","","","",""
,,,,,,,,,"1776","2390","SCORED_GOAL","70'","","","",""
,,,,,,,,,"350","2390","SCORED_GOAL","81'","","","",""
,,,,,,,,,"1386","2391","SCORED_GOAL","38'","","","",""
,,,,,,,,,"1385","2391","SCORED_GOAL","55'","","","",""
,,,,,,,,,"672","2392","SCORED_GOAL","56'","","","",""
,,,,,,,,,"678","2392","SCORED_GOAL","68'","","","",""
,,,,,,,,,"678","2392","SCORED_GOAL","76'","","","",""
,,,,,,,,,"69","2393","SCORED_GOAL","72'","","","",""
,,,,,,,,,"83","2393","SCORED_GOAL","75'","","","",""
,,,,,,,,,"81","2394","SCORED_GOAL","53'","","","",""
,,,,,,,,,"400","2397","SCORED_GOAL","2'","","","",""
,,,,,,,,,"400","2397","SCORED_GOAL","4'","","","",""
,,,,,,,,,"1066","2397","SCORED_GOAL","13'","","","",""
,,,,,,,,,"400","2397","SCORED_GOAL","15'","","","",""
,,,,,,,,,"1071","2397","SCORED_GOAL","53'","","","",""
,,,,,,,,,"80","2399","SCORED_GOAL","23'","","","",""
,,,,,,,,,"76","2399","SCORED_GOAL","36'","","","",""
,,,,,,,,,"76","2399","SCORED_GOAL","66'","","","",""
,,,,,,,,,"1157","2400","SCORED_GOAL","90'+3'","","","",""
,,,,,,,,,"963","2401","SCORED_GOAL","5'","","","",""
,,,,,,,,,"1569","2401","SCORED_GOAL","16'","","","",""
,,,,,,,,,"1597","2402","SCORED_GOAL","20'","","","",""
,,,,,,,,,"1595","2402","SCORED_GOAL","24'","","","",""
,,,,,,,,,"2127","2403","SCORED_GOAL","14'","","","",""
,,,,,,,,,"1039","2403","SCORED_GOAL","40'","","","",""
,,,,,,,,,"214","2404","SCORED_GOAL","32'","","","",""
,,,,,,,,,"1171","2405","SCORED_GOAL","7'","","","",""
,,,,,,,,,"557","2405","SCORED_GOAL","37'","","","",""
,,,,,,,,,"1862","2406","SCORED_GOAL","19'","","","",""
,,,,,,,,,"1856","2406","SCORED_GOAL","49'","","","",""
,,,,,,,,,"1872","2406","SCORED_GOAL","69'","","","",""
,,,,,,,,,"513","2407","SCORED_GOAL","46'","","","",""
,,,,,,,,,"1003","2408","SCORED_GOAL","56'","","","",""
,,,,,,,,,"1003","2408","SCORED_GOAL","86'","","","",""
,,,,,,,,,"1527","2409","SCORED_GOAL","11'","","","",""
,,,,,,,,,"169","2410","SCORED_GOAL","12'","","","",""
,,,,,,,,,"177","2410","SCORED_GOAL","14'","","","",""
,,,,,,,,,"169","2410","SCORED_GOAL","38'","","","",""
,,,,,,,,,"169","2410","SCORED_GOAL","79'","","","",""
,,,,,,,,,"350","2411","SCORED_GOAL","14'","","","",""
